개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지면적,소재지우편번호,도로명우편번호,사업장명,데이터갱신구분,권리주체일련번호,데이터갱신시점,도로명주소,상세업무구분명,상세영업상태명,상세영업상태코드,영업상태코드,전화번호,좌표정보(X),좌표정보(Y),지번주소,최종수정시점
3130000,313000004720240001,2024-04-04,,영업/정상,,,,,0,,04049,캣파라다이스,I,000,2026-04-01 22:05:40,"서울특별시 마포구 와우산로**길 **, *층 (상수동)",,정상,0000,01,,192997.330791201    ,449618.28468499     ,서울특별시 마포구 상수동 ***-* 아진 ,2024-04-04 10:57:17
3130000,313000004720240002,2024-06-04,,영업/정상,,,,,0,,03982,멍타쿠,I,000,2026-04-01 22:05:40,"서울특별시 마포구 동교로 ***, *층 (연남동)",,정상,0000,01,,193362.568699013    ,451223.445812328    ,서울특별시 마포구 연남동 ***-** ,2024-06-04 10:27:14
3130000,313000004720180023,2018-07-31,,폐업,2021-12-29,,,,0,,04041,미어캣 프렌즈,I,000,2026-04-01 22:05:40,"서울특별시 마포구 와우산로**길 **-**, 예원빌딩 *층 (서교동)",,폐업,0002,03,,193093.132932754    ,449966.466181092    ,서울특별시 마포구 서교동 ***-* 예원빌딩 ,2022-04-28 18:10:52
3140000,314000004720230001,2023-08-24,,영업/정상,,,,,0,,07945,개를 위한 하루,I,000,2026-01-13 18:15:33,"서울특별시 양천구 신정중앙로 **, 덕남빌딩 *층 (신정동)",,정상,0000,01,,187669.835143575    ,447141.928199876    ,서울특별시 양천구 신정동 ***-* ,2025-07-30 11:40:09
3140000,314000004720210015,2021-11-12,,영업/정상,,,,,0,,07999,카페멍,I,000,2026-01-13 18:15:33,"서울특별시 양천구 오목로 ***-**, 소망빌딩 *층 (목동)",,정상,0000,01,0226441351,188918.557157522    ,447009.593471943    ,서울특별시 양천구 목동 ***-*** 소망빌딩 ,2022-04-28 18:10:59
3150000,315000004720180080,2018-10-08,,영업/정상,,,,,0,,07803,고양이별 캣 카페,I,000,2026-01-13 18:08:04,"서울특별시 강서구 강서로 ***, 문영비즈웍스 *층 ***호 (마곡동)",,정상,0000,01,26586065,185655.771599894    ,450931.675671243    ,서울특별시 강서구 마곡동 *** 문영비즈웍스 ***호,2022-04-28 18:10:45
3150000,315000004720190015,2019-03-06,,영업/정상,,,,,0,,07721,놀러오개,I,000,2026-01-13 18:08:04,서울특별시 강서구 까치산로 ** (화곡동),,정상,0000,01,07040620707,186138.135501868    ,448950.665038206    ,서울특별시 강서구 화곡동 **-*** ,2022-04-28 18:10:45
3150000,315000004720190019,2019-03-21,,영업/정상,,,,,0,,07711,멍멍이다방,I,000,2026-01-13 18:08:04,"서울특별시 강서구 화곡로 ***-*, *층 (화곡동)",,정상,0000,01,07075630304,185338.295128807    ,448698.122015239    ,서울특별시 강서구 화곡동 ****-** ,2022-04-28 18:10:45
3150000,315000004720190024,2019-04-09,,영업/정상,,,,,0,,07806,펫티,I,000,2026-01-13 18:08:04,"서울특별시 강서구 공항대로 ***, 발산W타워 ***, ***호 (마곡동)",,정상,0000,01,0220640043,185104.20167753     ,450725.785084054    ,서울특별시 강서구 마곡동 ***-* 발산W타워 ,2023-03-02 16:00:13
3150000,315000004720260001,2026-01-06,,영업/정상,,,,,0,,07805,부타캣 강서점,I,000,2026-01-13 18:08:04,"서울특별시 강서구 공항대로 ***, 열린M타워Ⅱ *층 ***호 (마곡동)",,정상,0000,01,,185290.575517909    ,450703.353566001    ,서울특별시 강서구 마곡동 ***-* 열린M타워Ⅱ ,2026-01-06 10:23:06
3150000,315000004720180003,2018-04-17,,폐업,2019-11-07,,,,0,,07798,놀다가개,I,000,2026-01-13 18:08:04,"서울특별시 강서구 마곡서로 ***, 동익드미라벨복합빌딩 ***호 (마곡동)",,폐업,0002,03,,184345.724012817    ,451171.287709396    ,서울특별시 강서구 마곡동 ***-* 동익드미라벨복합빌딩 ***호,2022-04-28 18:10:43
3150000,315000004720180060,2018-09-17,,폐업,2018-12-31,,,,0,,07545,도그 플라워,I,000,2026-01-13 18:08:04,"서울특별시 강서구 양천로 ***, 범한빌딩 *층 (염창동)",,폐업,0002,03,64044900,188097.269945302    ,450321.408182085    ,서울특별시 강서구 염창동 ***-** 범한빌딩 ,2022-04-28 18:10:44
3150000,315000004720190009,2019-02-28,,폐업,2022-10-24,,,,0,,07540,강아지정류장,I,000,2026-01-13 18:08:04,"서울특별시 강서구 양천로 ***, *층 (염창동)",,폐업,0002,03,0236621207,188870.663928731    ,449748.807602559    ,서울특별시 강서구 염창동 ***-* ,2022-10-24 13:35:19
3150000,315000004720190022,2019-04-09,,폐업,2021-04-01,,,,0,,07545,개편한 카페,I,000,2026-01-13 18:08:04,"서울특별시 강서구 양천로 ***, 범한빌딩 *층 (염창동)",,폐업,0002,03,,188097.269945302    ,450321.408182085    ,서울특별시 강서구 염창동 ***-** 범한빌딩 ,2022-04-28 18:10:45
3150000,315000004720190029,2019-04-22,,폐업,2023-05-25,,,,0,,07786,카카오독,I,000,2026-01-13 18:08:04,"서울특별시 강서구 곰달래로**길 **, 지층 (화곡동)",,폐업,0002,03,,187849.043238683    ,447626.063824791    ,서울특별시 강서구 화곡동 ***-** ,2023-12-30 15:19:05
3150000,315000004720190032,2019-05-07,,폐업,2022-07-02,,,,0,,07586,라운지독,I,000,2026-01-13 18:08:04,"서울특별시 강서구 강서로**길 **, 등촌*단지주공아파트 *층 (등촌동)",,폐업,0002,03,0236658259,186236.399275519    ,451054.437108698    ,서울특별시 강서구 등촌동 ***-* 등촌*단지주공아파트 ,2022-07-14 21:18:15
3150000,315000004720190040,2019-06-21,,폐업,2020-05-12,,,,0,,07788,아임멍,I,000,2026-01-13 18:08:04,"서울특별시 강서구 마곡서로 ***, 마곡센트럴타워Ⅱ ***, ***호 (마곡동)",,폐업,0002,03,0226688636,184507.89151286     ,451772.49965437     ,서울특별시 강서구 마곡동 *** 마곡센트럴타워Ⅱ ,2022-04-28 18:10:46
3150000,315000004720190049,2019-08-20,,폐업,2023-08-31,,,,0,,07791,왓더독,I,000,2026-01-13 18:08:04,"서울특별시 강서구 양천로 ***, 마곡센트럴대방디엠시티오피스텔 B동 ***호 (마곡동)",,폐업,0002,03,0236640219,185827.239418328    ,451790.699502971    ,서울특별시 강서구 마곡동 ***-* 마곡센트럴대방디엠시티오피스텔 ,2023-08-31 15:14:44
3150000,315000004720190057,2019-11-29,,폐업,2021-05-25,,,,0,,07751,빈스엔멍,I,000,2026-01-13 18:08:04,"서울특별시 강서구 강서로**길 **, *층 (화곡동)",,폐업,0002,03,,186392.822075427    ,447989.161307682    ,서울특별시 강서구 화곡동 ***-** ,2022-04-28 18:10:46
3150000,315000004720190061,2019-12-31,,폐업,2020-10-22,,,,0,,07803,커멍커멍,I,000,2026-01-13 18:08:04,"서울특별시 강서구 강서로 ***, 우성에스비타워 ****호 (마곡동)",,폐업,0002,03,,185642.667278438    ,450883.006755308    ,서울특별시 강서구 마곡동 ***-* 우성에스비타워 ,2022-04-28 18:10:46
3150000,315000004720200007,2020-01-31,,폐업,2023-12-01,,,,0,,07727,OMW dog's cafe,I,000,2026-01-13 18:08:04,"서울특별시 강서구 화곡로 ***-**, 모아빌딩 *층 (화곡동)",,폐업,0002,03,,186021.036162639    ,448873.289415672    ,서울특별시 강서구 화곡동 ***-** 모아빌딩 ,2023-12-04 11:03:50
3150000,315000004720200017,2020-04-20,,폐업,2023-06-06,,,,0,,07615,오늘도댕댕,I,000,2026-01-13 18:08:04,"서울특별시 강서구 방화동로 **, *층 ***호 (방화동)",,폐업,0002,03,,183324.680223658    ,451522.024642279    ,서울특별시 강서구 방화동 ***-*** ,2023-06-26 11:13:21
3150000,315000004720200029,2020-09-22,,폐업,2025-04-03,,,,0,,07639,스타독스,I,000,2026-01-13 18:08:04,"서울특별시 강서구 강서로 ***-**, 지층 **호 (내발산동, 제이에스아이디움)",,폐업,0002,03,,185379.887083636    ,449711.5681141      ,서울특별시 강서구 내발산동 ***-** 제이에스아이디움 ,2025-04-04 13:11:14
3150000,315000004720180009,2018-05-10,,영업/정상,,,,,0,,07703,버들강아지,I,000,2026-01-13 18:08:04,"서울특별시 강서구 화곡로**길 ***, 제상가A동 *층 ***,***호 (화곡동, 화곡푸르지오)",,정상,0000,01,,185034.346957949    ,449164.972451344    ,"서울특별시 강서구 화곡동 **** 화곡푸르지오  제상가A동 ***,***호 ",2022-04-28 18:10:43
3150000,315000004720180018,2018-07-11,,영업/정상,,,,,0,,07705,노블도그,I,000,2026-01-13 18:08:04,"서울특별시 강서구 강서로 ***, *층 (화곡동)",,정상,0000,01,0226066456,185416.850128916    ,449408.506402613    ,서울특별시 강서구 화곡동 **** ,2022-04-28 18:10:43
3160000,316000004720210007,2021-03-24,,영업/정상,,,,,0,,08357,"헬로우, 마루네 애견운동장",I,000,2026-01-13 18:09:33,"서울특별시 구로구 서해안로 ****, 외*필지동 *층 *호 (오류동)",,정상,0000,01,,185819.63836634     ,443306.894469596    ,서울특별시 구로구 오류동 ***-* ,2025-02-20 09:35:39
3170000,317000004720180022,2018-09-20,,영업/정상,,,,,0,,08604,해피치 애견카페,I,000,2026-01-13 18:10:02,"서울특별시 금천구 시흥대로 ***, 류성빌딩 지층 ***호 (독산동)",,정상,0000,01,,190829.487527311    ,440308.231966784    ,서울특별시 금천구 독산동 ****-** 류성빌딩 ***호,2022-04-28 18:10:47
3170000,317000004720190010,2019-10-08,,영업/정상,,,,,0,,08635,냥카페 묘연,I,000,2026-01-13 18:10:02,"서울특별시 금천구 시흥대로 ***, 인피니움타워 지식산업센터 ***호 (시흥동)",,정상,0000,01,,191231.716409842    ,438732.994399228    ,서울특별시 금천구 시흥동 ***-* ,2023-08-25 09:17:26
3170000,317000004720220004,2022-02-17,,폐업,2024-05-24,,,,0,,08547,놀면뭐하개,I,000,2026-01-13 18:10:02,"서울특별시 금천구 남부순환로 ****, *층 (독산동)",,폐업,0002,03,,191545.516172445    ,441963.975260744    ,서울특별시 금천구 독산동 ***-* ,2024-05-24 15:08:54
3180000,318000004720240001,2024-10-17,,영업/정상,,,,,0,,07204,윙키핑키,I,000,2026-01-13 18:16:03,"서울특별시 영등포구 양평로 ***, *층 (양평동*가)",,정상,0000,01,,190363.351502141    ,448565.33282077     ,서울특별시 영등포구 양평동*가 **-* ,2024-10-17 16:04:45
3190000,319000004720200001,2020-01-17,,폐업,2022-01-26,,,,0,,06933,티앤캣,I,000,2026-01-13 18:12:02,"서울특별시 동작구 등용로 **, *층 (대방동)",,폐업,0002,03,,193947.700409483    ,445210.645554797    ,서울특별시 동작구 대방동 **-** ,2022-04-28 18:10:54
3190000,319000004720180010,2018-09-10,,폐업,2021-03-16,,,,0,,06921,두젠틀,I,000,2026-01-13 18:12:02,서울특별시 동작구 상도로 ***-* (상도동),,폐업,0002,03,,194879.621030433    ,444803.078382263    ,서울특별시 동작구 상도동 **-** ,2022-04-28 18:10:51
3190000,319000004720230001,2023-01-18,,영업/정상,,,,,0,,07008,하늘을 걷는 고양이 카페,I,000,2026-01-13 18:12:02,"서울특별시 동작구 동작대로**길 **, 서범빌딩 *층 (사당동)",,정상,0000,01,,198251.307436944    ,442806.500063086    ,서울특별시 동작구 사당동 ***-** 서범빌딩 ,2023-01-18 15:38:02
3200000,320000004720190005,2019-03-14,,폐업,2026-01-07,,,,0,,08776,퍼피앤커피,I,000,2026-01-13 18:08:33,"서울특별시 관악구 신원로 **-**, 지하*층 (신림동)",,폐업,0002,03,028831143,193692.498645688    ,442144.735542492    ,서울특별시 관악구 신림동 ****-** 지하*층 ,2026-01-07 17:16:16
3200000,320000004720240001,2024-08-19,,폐업,2026-02-09,,,,0,,08716,냥이 주택,I,000,2026-02-10 22:02:50,"서울특별시 관악구 은천로**길 **, *층 (봉천동)",,폐업,0002,03,,194785.240964648    ,442721.3451637      ,서울특별시 관악구 봉천동 ***-** ,2026-02-09 16:21:43
3200000,320000004720180008,2018-05-04,,폐업,2021-10-12,,,,0,,08813,고지트,I,000,2026-01-13 18:08:33,"서울특별시 관악구 신림로 ***, *층 (신림동)",,폐업,0002,03,028878935,194390.838261699    ,440930.551467844    ,서울특별시 관악구 신림동 ****-* *층 ,2022-04-28 18:10:45
3200000,320000004720180014,2018-05-08,,폐업,2022-12-12,,,,0,,08780,지니앤독,I,000,2026-01-13 18:08:33,"서울특별시 관악구 남부순환로 ****, *층 (신림동)",,폐업,0002,03,0232857272,194313.076727251    ,442463.620525179    ,서울특별시 관악구 신림동 **-*** *층 ,2022-12-12 16:17:49
3200000,320000004720180061,2018-09-27,,폐업,2022-12-30,,,,0,,08760,독특하개,I,000,2026-01-13 18:08:33,"서울특별시 관악구 신림동길 **-*, ***호 (신림동)",,폐업,0002,03,07076554550,193402.488819017    ,442745.460746986    ,서울특별시 관악구 신림동 ****-** ***호,2022-12-30 10:56:34
3200000,320000004720180072,2018-10-07,,폐업,2021-12-28,,,,0,,08776,고양이자리표,I,000,2026-01-13 18:08:33,"서울특별시 관악구 신림로 ***, *층 (신림동)",,폐업,0002,03,028784677,193708.789973698    ,442219.282949201    ,서울특별시 관악구 신림동 ****-* *층 ,2022-04-28 18:10:46
3200000,320000004720180089,2018-10-16,,폐업,2019-12-31,,,,0,,08774,짧냥이네,I,000,2026-01-13 18:08:33,"서울특별시 관악구 관천로 **, *층 (신림동)",,폐업,0002,03,,193496.232313927    ,442262.201068194    ,서울특별시 관악구 신림동 ****-** *층 ,2022-04-28 18:10:46
3200000,320000004720180094,2018-11-26,,폐업,2025-11-19,,,,0,,08701,고양이 기숙사,I,000,2026-01-13 18:08:33,"서울특별시 관악구 신사로 **, 지하*층 (신림동)",,폐업,0002,03,,191988.981731593    ,442580.559271496    ,서울특별시 관악구 신림동 ***-** ,2025-11-19 16:57:03
3200000,320000004720190001,2019-02-19,,폐업,2021-01-22,,,,0,,08793,여기어디개,I,000,2026-01-13 18:08:33,"서울특별시 관악구 남부순환로***길 **, *층 (봉천동)",,폐업,0002,03,,196764.765012875    ,441505.60376893     ,서울특별시 관악구 봉천동 ****-** ,2022-04-28 18:10:46
3200000,320000004720190015,2019-06-25,,폐업,2022-12-30,,,,0,,08784,방가댕댕,I,000,2026-01-13 18:08:33,"서울특별시 관악구 장군봉*길 *, 상가동 ***호 (봉천동, 청룡동금강아미움아파트)",,폐업,0002,03,,194648.929578808    ,442207.835591156    ,서울특별시 관악구 봉천동 ****-** 청룡동금강아미움아파트 상가동 ***호,2022-12-30 16:31:51
3200000,320000004720190026,2019-11-18,,폐업,2024-03-29,,,,0,,08776,정글독,I,000,2026-01-13 18:08:33,"서울특별시 관악구 신림로 ***, 지하층 (신림동)",,폐업,0002,03,,193716.312879851    ,442186.946344807    ,서울특별시 관악구 신림동 ****-* ,2024-03-29 17:34:58
3200000,320000004720200010,2020-08-05,,폐업,2021-11-02,,,,0,,08758,피에스타,I,000,2026-01-13 18:08:33,"서울특별시 관악구 남부순환로 ****, *층 ***호 (봉천동)",,폐업,0002,03,,195283.266813797    ,442213.222789367    ,서울특별시 관악구 봉천동 ***-* ,2022-04-28 18:10:47
3200000,320000004720230001,2023-08-09,,폐업,2025-11-19,,,,0,,08738,공부 하는 고양이,I,000,2026-01-13 18:08:33,"서울특별시 관악구 남부순환로 ****, *층 (봉천동)",,폐업,0002,03,,195950.299          ,442070.228333333    ,서울특별시 관악구 봉천동 ****-** ,2025-11-19 16:55:52
3200000,320000004720180069,2018-10-07,,영업/정상,,,,,0,,08756,혼자두면 장판뜯어서 차린 개카페,I,000,2026-01-13 18:08:33,"서울특별시 관악구 남부순환로 ****, *층 (봉천동)",,정상,0000,01,028873058,194241.887244371    ,442552.974780927    ,서울특별시 관악구 봉천동 ***-* *층 ,2024-06-18 15:18:24
3200000,320000004720180078,2018-10-11,,영업/정상,,,,,0,,08708,차르도르 애견카페,I,000,2026-01-13 18:08:33,"서울특별시 관악구 보라매로 **, 지층 (봉천동)",,정상,0000,01,028751999,193467.037701945    ,443216.006975605    ,서울특별시 관악구 봉천동 ***-*** 지층 ,2022-04-28 18:10:46
3200000,320000004720260001,2026-02-09,,영업/정상,,,,,0,,08750,냥이주택,I,000,2026-02-10 22:02:50,"서울특별시 관악구 은천로 **, 지하*층 (봉천동)",,정상,0000,01,,194904.338184339    ,442672.257735668    ,서울특별시 관악구 봉천동 ***-* 올레바움 ,2026-02-09 13:56:33
3210000,321000004720180066,2018-10-05,,영업/정상,,,,,0,,06558,동건스애견카페,I,000,2026-01-13 18:13:33,"서울특별시 서초구 방배중앙로 ***, 대흥빌딩 A동 *층 (방배동)",,정상,0000,01,025338146,198710.697204041    ,443442.268007451    ,서울특별시 서초구 방배동 ***-** 대흥빌딩 ,2022-04-28 18:10:55
3210000,321000004720220009,2022-04-11,,영업/정상,,,,,0,,06716,꽃길걷개,I,000,2026-01-13 18:13:33,"서울특별시 서초구 반포대로 **, 와라빌딩 지층 (서초동)",,정상,0000,01,,200984.41189955     ,442413.08230594     ,서울특별시 서초구 서초동 ****-* 와라빌딩 ,2022-04-28 18:11:00
3210000,321000004720200007,2020-08-14,,폐업,2023-11-17,,,,0,,06615,고양이다락방,I,000,2026-01-13 18:13:33,"서울특별시 서초구 서초대로**길 *, 강남 누드죤빌딩 *층 (서초동)",,폐업,0002,03,0234813123,202249.059734667    ,444042.044283805    ,서울특별시 서초구 서초동 ****-** 강남 누드죤빌딩 ,2023-11-17 16:32:56
3210000,321000004720190021,2019-07-18,,폐업,2021-11-19,,,,0,,06542,브이케어,I,L00,2026-01-13 18:13:33,"서울특별시 서초구 강남대로**길 **, 제이디 빌딩 *층 (반포동)",,폐업,0002,03,0269493023,201907.192235434    ,444731.440860365    ,서울특별시 서초구 반포동 ***-** 제이디 빌딩 ,2022-04-28 18:10:56
3210000,321000004720180037,2018-09-18,,폐업,2020-06-19,,,,0,,06748,펫시스터(PETSISTER),I,000,2026-01-13 18:13:33,"서울특별시 서초구 양재천로 **-*, 유림빌딩 *층 지하*층 일부, 지하*층 일부호 (양재동)",,폐업,0002,03,025022589,203468.691667165    ,441581.921783303    ,"서울특별시 서초구 양재동 **-* 유림빌딩 *층, 지하*층 일부, 지하*층 일부 ",2022-04-28 18:10:54
3220000,322000004720200008,2020-03-05,,영업/정상,,,,,0,,06016,Pet.J,I,000,2026-01-13 18:06:36,서울특별시 강남구 압구정로**길 ** (청담동),,정상,0000,01,0215222016,203800.16           ,446944.425          ,서울특별시 강남구 청담동 **-** ,2022-04-28 18:10:45
3220000,322000004720230002,2023-09-14,,폐업,2024-05-27,,,,0,,06137,페티나 트립,I,L00,2026-01-13 18:06:36,"서울특별시 강남구 논현로***길 **, *층 (역삼동)",,폐업,0002,03,025012627,203259.064861291    ,444955.097515229    ,서울특별시 강남구 역삼동 ***-* ,2024-05-27 14:17:38
